  Time                  (V(MagIn))@1          (V(MagIn))@2         
  1.673355590294e-005  1.107197926483e-002  1.066365287148e-002  
  1.673700589429e-005  1.097604612429e-002  1.043729512436e-002  
  1.674045588563e-005  1.028741080025e-002  9.923256186058e-003  
  1.674390587698e-005  9.212026215302e-003  9.075310120522e-003  
  1.674735586833e-005  8.006508633949e-003  8.051455310396e-003  
  1.675080585967e-005  6.774695339480e-003  7.090033363589e-003  
  1.675425585102e-005  5.632034065598e-003  6.228416743996e-003  
  1.675770584236e-005  4.630508869367e-003  5.435109981057e-003  
  1.676115583371e-005  3.748684386856e-003  4.681055013131e-003  
  1.676460582505e-005  3.025652595690e-003  3.948389990719e-003  
  1.676805581640e-005  2.511244631298e-003  3.307782601907e-003  
  1.677150580774e-005  2.293011465268e-003  2.871948320078e-003  
  1.677495579909e-005  2.460223848549e-003  2.802116506485e-003  
  1.677840579043e-005  2.958028198945e-003  3.238549123373e-003  
  1.678185578178e-005  3.674587450299e-003  4.134456612347e-003  
  1.678385612798e-005  4.220132549995e-003  4.867477148032e-003  
  1.678730611933e-005  5.282823761610e-003  6.135731651279e-003  
  1.679075611067e-005  6.480126030760e-003  7.272146239612e-003  
  1.679420610202e-005  7.643139900805e-003  8.135664441551e-003  
  1.679765609336e-005  8.616585512258e-003  8.699367017455e-003  
  1.680110608471e-005  9.342386587535e-003  8.953284793325e-003  
  1.680455607606e-005  9.737297869983e-003  8.947882806313e-003  
  1.680800606740e-005  9.708000974446e-003  8.808509688599e-003  
  1.681145605875e-005  9.293790587147e-003  8.570520348292e-003  
  1.681490605009e-005  8.613191314276e-003  8.166228110222e-003  
  1.681835604144e-005  7.728639251375e-003  7.582773592356e-003  
  1.682180603278e-005  6.691311451223e-003  6.850916371750e-003  
  1.682525602413e-005  5.622057736523e-003  5.983673058480e-003  
  1.682870601547e-005  4.651770546787e-003  5.049028808424e-003  
  1.683215600682e-005  3.840968873295e-003  4.179567162171e-003  
  1.683560599816e-005  3.239036813835e-003  3.496652847295e-003  
  1.683905598951e-005  2.930052877002e-003  3.083327018255e-003  
  1.684250598085e-005  2.929613274350e-003  3.002432359281e-003  
  1.684595597220e-005  3.200823996516e-003  3.293052551366e-003  
  1.684940596355e-005  3.745130984674e-003  3.905963438882e-003  
  1.685285595489e-005  4.523411388233e-003  4.703989814426e-003  
  1.685630594624e-005  5.421634780287e-003  5.592597205195e-003  
  1.685975593758e-005  6.384206982928e-003  6.549079686265e-003  
  1.686320592893e-005  7.408709062375e-003  7.509440208432e-003  
  1.686665592027e-005  8.398163699157e-003  8.332641413168e-003  
  1.687010591162e-005  9.190310768843e-003  8.904480548693e-003  
  1.687355590296e-005  9.713874704430e-003  9.213044019671e-003  
  1.687700589431e-005  9.949429127152e-003  9.282229594542e-003  
  1.688045588565e-005  9.832765031733e-003  9.103954410843e-003  
  1.688390587700e-005  9.395563070302e-003  8.677581284034e-003  
  1.688735586835e-005  8.752933493451e-003  8.069052611678e-003  
  1.689080585969e-005  7.970888075259e-003  7.346403690367e-003  
  1.689425585104e-005  7.085519070770e-003  6.588143348207e-003  
  1.689770584238e-005  6.131988205839e-003  5.890597045863e-003  
  1.690115583373e-005  5.199968791997e-003  5.260053927768e-003  
  1.690460582507e-005  4.435626728472e-003  4.661631122221e-003  
  1.690805581642e-005  3.926649442760e-003  4.201698502154e-003  
  1.691150580776e-005  3.691353054443e-003  3.969694082221e-003  
  1.691495579911e-005  3.710756839968e-003  3.927399428318e-003  
  1.691840579045e-005  3.949021014686e-003  4.133388568883e-003  
  1.692185578180e-005  4.441157175207e-003  4.611555419718e-003  
  1.692385612800e-005  4.934174957573e-003  5.047068090798e-003  
  1.692730611935e-005  5.949393295391e-003  5.990507133582e-003  
  1.693075611069e-005  7.204904878683e-003  7.148569359096e-003  
  1.693420610204e-005  8.599712169876e-003  8.262160952338e-003  
  1.693765609338e-005  9.839187262883e-003  9.220352313476e-003  
  1.694110608473e-005  1.070594688095e-002  1.007095974800e-002  
  1.694455607608e-005  1.122569005987e-002  1.070420828732e-002  
  1.694800606742e-005  1.134754065368e-002  1.093977444251e-002  
  1.695145605877e-005  1.107458244359e-002  1.071689818941e-002  
  1.695490605011e-005  1.053618276734e-002  1.016243693537e-002  
  1.695835604146e-005  9.709737592371e-003  9.345310398267e-003  
  1.696180603280e-005  8.581704005558e-003  8.289661993941e-003  
  1.696525602415e-005  7.278447136667e-003  7.174028854514e-003  
  1.696870601549e-005  5.968627552310e-003  6.073042549686e-003  
  1.697215600684e-005  4.717978015850e-003  4.966173197518e-003  
  1.697560599818e-005  3.616032916386e-003  4.027526466751e-003  
  1.697905598953e-005  2.904141006276e-003  3.330687995247e-003  
  1.698250598087e-005  2.636848000680e-003  2.876640860760e-003  
  1.698595597222e-005  2.634971011700e-003  2.832830872106e-003  
  1.698940596357e-005  2.866844962629e-003  3.245146309378e-003  
  1.699285595491e-005  3.278951933893e-003  3.929745555575e-003  
  1.699630594626e-005  3.848995849319e-003  4.667924816690e-003  
  1.699975593760e-005  4.686293770528e-003  5.470507955203e-003  
  1.700320592895e-005  5.737611537421e-003  6.381216291222e-003  
  1.700665592029e-005  6.938935584058e-003  7.314226563395e-003  
  1.701010591164e-005  8.227537615118e-003  8.186271290535e-003  
  1.701355590298e-005  9.258112898494e-003  8.913379635493e-003  
  1.701700589433e-005  9.729007777749e-003  9.311456001184e-003  
  1.702045588567e-005  9.717070116061e-003  9.325023565940e-003  
  1.702390587702e-005  9.302830258595e-003  9.057987997600e-003  
  1.702735586837e-005  8.527671670555e-003  8.509600515196e-003  
  1.703080585971e-005  7.616687739457e-003  7.733217625830e-003  
  1.703425585106e-005  6.726381087965e-003  6.908394610338e-003  
  1.703770584240e-005  5.809323008836e-003  6.074778003740e-003  
  1.704115583375e-005  4.827696622761e-003  5.174359145117e-003  
  1.704460582509e-005  3.853090666083e-003  4.241940388899e-003  
  1.704805581644e-005  2.967384024085e-003  3.340999873939e-003  
  1.705150580778e-005  2.238342729194e-003  2.565031838764e-003  
  1.705495579913e-005  1.788469108940e-003  2.107574312252e-003  
  1.705840579047e-005  1.733483214415e-003  2.090707966829e-003  
  1.706185578182e-005  2.049755011021e-003  2.531028994457e-003  
  1.706530577316e-005  2.660948409546e-003  3.380360074422e-003  
  1.706875576451e-005  3.518692777672e-003  4.461899778912e-003  
  1.707075611071e-005  4.145354485704e-003  5.067297140098e-003  
  1.707420610206e-005  5.290771678721e-003  6.006020831364e-003  
  1.707765609340e-005  6.458483095137e-003  6.751507078734e-003  
  1.708110608475e-005  7.502772785364e-003  7.323958470212e-003  
  1.708455607610e-005  8.301840185363e-003  7.760839201671e-003  
  1.708800606744e-005  8.820255757002e-003  8.061169429017e-003  
  1.709145605879e-005  9.010950166281e-003  8.238888377563e-003  
  1.709490605013e-005  8.839684605335e-003  8.297041203810e-003  
  1.709835604148e-005  8.383681073776e-003  8.122979465350e-003  
  1.710180603282e-005  7.755556690842e-003  7.638582464555e-003  
  1.710525602417e-005  6.986273377533e-003  6.918290894680e-003  
  1.710870601551e-005  6.069055462695e-003  6.033178470433e-003  
  1.711215600686e-005  5.139531093266e-003  5.046846177981e-003  
  1.711560599820e-005  4.319153141262e-003  4.118731524080e-003  
  1.711905598955e-005  3.588124477801e-003  3.401218457409e-003  
  1.712250598089e-005  3.022044548348e-003  2.941161024963e-003  
  1.712595597224e-005  2.756722505643e-003  2.768350799482e-003  
  1.712940596359e-005  2.755078404560e-003  2.923403338761e-003  
  1.713285595493e-005  2.992494269728e-003  3.359743009252e-003  
  1.713630594628e-005  3.542317786335e-003  3.967600085110e-003  
  1.713975593762e-005  4.316738859696e-003  4.670458046103e-003  
  1.714320592897e-005  5.176119056944e-003  5.428156017959e-003  
  1.714665592031e-005  6.137453733519e-003  6.218573897108e-003  
  1.715010591166e-005  7.152094695773e-003  7.010421296701e-003  
  1.715355590300e-005  8.046833876551e-003  7.694062191774e-003  
  1.715700589435e-005  8.718441849598e-003  8.173455037545e-003  
  1.716045588569e-005  9.119988443956e-003  8.425407637424e-003  
  1.716390587704e-005  9.180205719704e-003  8.464562639693e-003  
  1.716735586839e-005  8.883989466909e-003  8.260274712076e-003  
  1.717080585973e-005  8.342146258170e-003  7.800331905493e-003  
  1.717425585108e-005  7.647213237231e-003  7.179588986377e-003  
  1.717770584242e-005  6.831339891687e-003  6.472050542636e-003  
  1.718115583377e-005  5.932450444517e-003  5.729330291057e-003  
  1.718460582511e-005  4.992445843570e-003  5.039728254200e-003  
  1.718805581646e-005  4.133802754936e-003  4.396498631341e-003  
  1.719150580780e-005  3.499639031869e-003  3.817586708952e-003  
  1.719495579915e-005  3.117058443825e-003  3.434340859254e-003  
  1.719840579049e-005  2.954320740144e-003  3.268762110264e-003  
  1.720185578184e-005  2.998184376451e-003  3.310949563920e-003  
  1.720530577318e-005  3.257952115621e-003  3.616423133047e-003  
  1.720875576453e-005  3.771472646879e-003  4.165020074006e-003  
  1.721075611073e-005  4.247908194272e-003  4.662172819362e-003  
  1.721420610208e-005  5.225430124141e-003  5.640783433466e-003  
  1.721765609342e-005  6.441826962516e-003  6.697651559929e-003  
  1.722110608477e-005  7.700829196152e-003  7.646813419739e-003  
  1.722455607612e-005  8.715568431727e-003  8.492518588481e-003  
  1.722800606746e-005  9.462851714296e-003  9.237709700058e-003  
  1.723145605881e-005  9.902929490036e-003  9.675472737837e-003  
  1.723490605015e-005  9.922529552915e-003  9.689344733694e-003  
  1.723835604150e-005  9.628794438885e-003  9.347857479533e-003  
  1.724180603284e-005  9.081976243618e-003  8.754921009816e-003  
  1.724525602419e-005  8.189586719100e-003  7.952829351338e-003  
  1.724870601553e-005  7.034885385276e-003  6.987157959205e-003  
  1.725215600688e-005  5.831929305941e-003  5.994591034268e-003  
  1.725560599822e-005  4.651442114836e-003  4.997409570766e-003  
  1.725905598957e-005  3.535333160572e-003  3.975986239434e-003  
  1.726250598091e-005  2.652360382217e-003  3.095423740867e-003  
  1.726595597226e-005  2.107069235503e-003  2.462932205364e-003  
  1.726940596361e-005  1.829997941817e-003  2.100472218126e-003  
  1.727285595495e-005  1.771637758091e-003  2.174099713676e-003  
  1.727630594630e-005  1.970812850060e-003  2.651294039170e-003  
  1.727975593764e-005  2.472156205395e-003  3.256739071990e-003  
  1.728320592899e-005  3.288965575884e-003  3.959133764499e-003  
  1.728665592033e-005  4.367246009129e-003  4.831021280264e-003  
  1.729010591168e-005  5.616120932286e-003  5.735416885665e-003  
  1.729355590302e-005  6.884085107081e-003  6.590210549796e-003  
  1.729700589437e-005  7.890058300815e-003  7.399948863277e-003  
  1.730045588571e-005  8.446504997761e-003  7.982561330692e-003  
  1.730390587706e-005  8.614833561371e-003  8.213749297359e-003  
  1.730735586841e-005  8.488974323401e-003  8.185124640713e-003  
  1.731080585975e-005  8.117599709167e-003  7.933223206453e-003  
  1.731425585110e-005  7.595545307652e-003  7.439093641297e-003  
  1.731770584244e-005  6.984815901026e-003  6.780265666618e-003  
  1.732115583379e-005  6.219346326213e-003  6.016487434261e-003  
  1.732460582513e-005  5.279905887556e-003  5.117442535737e-003  
  1.732805581648e-005  4.229958577583e-003  4.123240681301e-003  
  1.733150580782e-005  3.165430228491e-003  3.156071294412e-003  
  1.733495579917e-005  2.258791756275e-003  2.352336969239e-003  
  1.733840579051e-005  1.650229973898e-003  1.851676797846e-003  
  1.734185578186e-005  1.384334219806e-003  1.740206128827e-003  
  1.734530577320e-005  1.500208193196e-003  2.026833809795e-003  
  1.734875576455e-005  1.973502238246e-003  2.628704723786e-003  
  1.735220575590e-005  2.681434557026e-003  3.371316217188e-003  
  1.735565574724e-005  3.557143811057e-003  4.115778188569e-003  
  1.735765609344e-005  4.174047662205e-003  4.522109224099e-003  
  1.736110608479e-005  5.261499958163e-003  5.200565557770e-003  
  1.736455607614e-005  6.270594010934e-003  5.861546038413e-003  
  1.736800606748e-005  7.107925182347e-003  6.523465316128e-003  
  1.737145605883e-005  7.749222123602e-003  7.162426523717e-003  
  1.737490605017e-005  8.133844854132e-003  7.688480121601e-003  
  1.737835604152e-005  8.216951427911e-003  7.987066871301e-003  
  1.738180603286e-005  8.033620695569e-003  7.970747817587e-003  
  1.738525602421e-005  7.637951260961e-003  7.603984227808e-003  
  1.738870601555e-005  7.045240780497e-003  6.922181127242e-003  
  1.739215600690e-005  6.254111101783e-003  6.046393057375e-003  
  1.739560599824e-005  5.347735022717e-003  5.108841287104e-003  
  1.739905598959e-005  4.441535091695e-003  4.208758762599e-003  
  1.740250598093e-005  3.584813786382e-003  3.463660005840e-003  
  1.740595597228e-005  2.842386124610e-003  2.954262122564e-003  
  1.740940596363e-005  2.335797127436e-003  2.663559814535e-003  
  1.741285595497e-005  2.114308411111e-003  2.595823924682e-003  
  1.741630594632e-005  2.165986781527e-003  2.787551393752e-003  
  1.741975593766e-005  2.519348424662e-003  3.176114792970e-003  
  1.742320592901e-005  3.151284106051e-003  3.663737429160e-003  
  1.742665592035e-005  3.945618443718e-003  4.257625443353e-003  
  1.743010591170e-005  4.829236844134e-003  4.987263353772e-003  
  1.743355590304e-005  5.777555242455e-003  5.779919487047e-003  
  1.743700589439e-005  6.706183715803e-003  6.556701612460e-003  
  1.744045588573e-005  7.464341551375e-003  7.226597482339e-003  
  1.744390587708e-005  7.961079482941e-003  7.689092840122e-003  
  1.744735586843e-005  8.182955544953e-003  7.899202151668e-003  
  1.745080585977e-005  8.092708007605e-003  7.865603726052e-003  
  1.745425585112e-005  7.716170583525e-003  7.555037308052e-003  
  1.745770584246e-005  7.166682477871e-003  6.989489128889e-003  
  1.746115583381e-005  6.509327843577e-003  6.295003353106e-003  
  1.746460582515e-005  5.761669719898e-003  5.548686000310e-003  
  1.746805581650e-005  4.932006566470e-003  4.806320579336e-003  
  1.747150580784e-005  4.090206565630e-003  4.114439850967e-003  
  1.747495579919e-005  3.381880537186e-003  3.494901981931e-003  
  1.747840579053e-005  2.882997848098e-003  3.018921621277e-003  
  1.748185578188e-005  2.577450086912e-003  2.735356753175e-003  
  1.748530577322e-005  2.444580008139e-003  2.657329451606e-003  
  1.748875576457e-005  2.496271771053e-003  2.808164404686e-003  
  1.749220575592e-005  2.766978482801e-003  3.183844737625e-003  
  1.749565574726e-005  3.276817000580e-003  3.775630317979e-003  
  1.749765609346e-005  3.770234550096e-003  4.308876912341e-003  
  1.750110608481e-005  4.806151026463e-003  5.266370515821e-003  
  1.750455607616e-005  6.009985496771e-003  6.178707078994e-003  
  1.750800606750e-005  7.136944117983e-003  7.009839510512e-003  
  1.751145605885e-005  8.068548048541e-003  7.792440571395e-003  
  1.751490605019e-005  8.764437294200e-003  8.421250080643e-003  
  1.751835604154e-005  9.074365202867e-003  8.722292211795e-003  
  1.752180603288e-005  9.003975470009e-003  8.620177724696e-003  
  1.752525602423e-005  8.691771803633e-003  8.252683485076e-003  
  1.752870601557e-005  8.051513083445e-003  7.665454979136e-003  
  1.753215600692e-005  7.077561612107e-003  6.842829999473e-003  
  1.753560599826e-005  6.001367880244e-003  5.950549716612e-003  
  1.753905598961e-005  4.909335553775e-003  5.026273822856e-003  
  1.754250598095e-005  3.805654518042e-003  4.022479382579e-003  
  1.754595597230e-005  2.808301449433e-003  3.066318103916e-003  
  1.754940596365e-005  2.030558086417e-003  2.280473942365e-003  
  1.755285595499e-005  1.499102311649e-003  1.722385723206e-003  
  1.755630594634e-005  1.224406631884e-003  1.514038940827e-003  
  1.755975593768e-005  1.235198794381e-003  1.760795773598e-003  
  1.756320592903e-005  1.562734867116e-003  2.269668630794e-003  
  1.756665592037e-005  2.248905082964e-003  2.866446844579e-003  
  1.757010591172e-005  3.245602508154e-003  3.653043200369e-003  
  1.757355590306e-005  4.346159128351e-003  4.524219682544e-003  
  1.757700589441e-005  5.427680035808e-003  5.356516495746e-003  
  1.758045588575e-005  6.410125477836e-003  6.186738244140e-003  
  1.758390587710e-005  7.027004520911e-003  6.889367962894e-003  
  1.758735586845e-005  7.332655751712e-003  7.279488643771e-003  
  1.759080585979e-005  7.544721279236e-003  7.445308958457e-003  
  1.759425585114e-005  7.558721177315e-003  7.432707277347e-003  
  1.759770584248e-005  7.355448224968e-003  7.138678039786e-003  
  1.760115583383e-005  6.993867270584e-003  6.632325359676e-003  
  1.760460582517e-005  6.368003643873e-003  5.965188329781e-003  
  1.760805581652e-005  5.431056339184e-003  5.110875305451e-003  
  1.761150580786e-005  4.356404310497e-003  4.141551601890e-003  
  1.761495579921e-005  3.256519108132e-003  3.207388857903e-003  
  1.761840579055e-005  2.261752402910e-003  2.414183305373e-003  
  1.762185578190e-005  1.544580060900e-003  1.868732841693e-003  
  1.762530577324e-005  1.162625809296e-003  1.647727167376e-003  
  1.762875576459e-005  1.106431175904e-003  1.711843350306e-003  
  1.763220575594e-005  1.360190734149e-003  1.997134646362e-003  
  1.763565574728e-005  1.879100777009e-003  2.435271803637e-003  
  1.763910573863e-005  2.565852303983e-003  2.924662752533e-003  
  1.764110608483e-005  3.041612500118e-003  3.244188992521e-003  
  1.764455607618e-005  3.946762271639e-003  3.872758966024e-003  
  1.764800606752e-005  4.921021567014e-003  4.610417420551e-003  
  1.765145605887e-005  5.801737817721e-003  5.422159950460e-003  
  1.765490605021e-005  6.529059257800e-003  6.228834237077e-003  
  1.765835604156e-005  7.130029152899e-003  6.890538071591e-003  
  1.766180603290e-005  7.497602261449e-003  7.294775169513e-003  
  1.766525602425e-005  7.555915784128e-003  7.362907945901e-003  
  1.766870601559e-005  7.385839773637e-003  7.081064421662e-003  
  1.767215600694e-005  6.998312198062e-003  6.517034952438e-003  
  1.767560599828e-005  6.343964635630e-003  5.770737548380e-003  
  1.767905598963e-005  5.504661794211e-003  4.971779516075e-003  
  1.768250598097e-005  4.610951094231e-003  4.216222549982e-003  
  1.768595597232e-005  3.719082374697e-003  3.544008082263e-003  
  1.768940596367e-005  2.890775902512e-003  2.997312449616e-003  
  1.769285595501e-005  2.250672231396e-003  2.598499007167e-003  
  1.769630594636e-005  1.879249034185e-003  2.348277872732e-003  
  1.769975593770e-005  1.759766800013e-003  2.280883082440e-003  
  1.770320592905e-005  1.918154262614e-003  2.416012690081e-003  
  1.770665592039e-005  2.370074651461e-003  2.714799016816e-003  
  1.771010591174e-005  2.993207940005e-003  3.157275312371e-003  
  1.771355590308e-005  3.720209971300e-003  3.754427006332e-003  
  1.771700589443e-005  4.547556071904e-003  4.500873566059e-003  
  1.772045588577e-005  5.404178017460e-003  5.310653154415e-003  
  1.772390587712e-005  6.193682689536e-003  6.071119822132e-003  
  1.772735586847e-005  6.815624643146e-003  6.670441223301e-003  
  1.773080585981e-005  7.199622460973e-003  7.037771110741e-003  
  1.773425585116e-005  7.309465027592e-003  7.151075127981e-003  
  1.773770584250e-005  7.159244217009e-003  7.004221443989e-003  
  1.774115583385e-005  6.803138356512e-003  6.619035794846e-003  
  1.774460582519e-005  6.295614716962e-003  6.054110281157e-003  
  1.774805581654e-005  5.670918219841e-003  5.398945823514e-003  
  1.775150580788e-005  4.935145403136e-003  4.742258121801e-003  
  1.775495579923e-005  4.101101334636e-003  4.106950365891e-003  
  1.775840579057e-005  3.289010435362e-003  3.495450104619e-003  
  1.776185578192e-005  2.654203342149e-003  2.979196934448e-003  
  1.776530577326e-005  2.202473012345e-003  2.604811576157e-003  
  1.776875576461e-005  1.902938344420e-003  2.365770481864e-003  
  1.777220575596e-005  1.787402631379e-003  2.305612029741e-003  
  1.777565574730e-005  1.857308731994e-003  2.457461090811e-003  
  1.777910573865e-005  2.149213422844e-003  2.781792913564e-003  
  1.778110608485e-005  2.521466633821e-003  3.145723708452e-003  
  1.778455607620e-005  3.357658944803e-003  3.916836085928e-003  
  1.778800606754e-005  4.462177232912e-003  4.804693205372e-003  
  1.779145605889e-005  5.639607370552e-003  5.640243170310e-003  
  1.779490605023e-005  6.681950010385e-003  6.441053872974e-003  
  1.779835604158e-005  7.547639128561e-003  7.227060934388e-003  
  1.780180603292e-005  8.108346373097e-003  7.789441823158e-003  
  1.780525602427e-005  8.252133150613e-003  7.964657201238e-003  
  1.780870601561e-005  8.122182263206e-003  7.855031142912e-003  
  1.781215600696e-005  7.739159345699e-003  7.511650450340e-003  
  1.781560599830e-005  6.984666632157e-003  6.887859843917e-003  
  1.781905598965e-005  6.033064473333e-003  6.094749715833e-003  
  1.782250598099e-005  5.081096316482e-003  5.243319452386e-003  
  1.782595597234e-005  4.085625592813e-003  4.291026393470e-003  
  1.782940596369e-005  3.033125180159e-003  3.271820965945e-003  
  1.783285595503e-005  2.098216730823e-003  2.370634484656e-003  
  1.783630594638e-005  1.437160306947e-003  1.649460365158e-003  
  1.783975593772e-005  9.996468318625e-004  1.185769364750e-003  
  1.784320592907e-005  8.422861106152e-004  1.178401137149e-003  
  1.784665592041e-005  1.071340424166e-003  1.527265008217e-003  
  1.785010591176e-005  1.598813319179e-003  2.001329048410e-003  
  1.785355590310e-005  2.389139375219e-003  2.631438626793e-003  
  1.785700589445e-005  3.335558032852e-003  3.427196177194e-003  
  1.786045588579e-005  4.237401751497e-003  4.217855527137e-003  
  1.786390587714e-005  5.110526800106e-003  4.986315406812e-003  
  1.786735586849e-005  5.847403074886e-003  5.757832858063e-003  
  1.787080585983e-005  6.366325271866e-003  6.349308152698e-003  
  1.787425585118e-005  6.850483419204e-003  6.697946136562e-003  
  1.787770584252e-005  7.187403110110e-003  6.867632944492e-003  
  1.788115583387e-005  7.214610864188e-003  6.834209337457e-003  
  1.788460582521e-005  7.023691073685e-003  6.522507148452e-003  
  1.788805581656e-005  6.524770654156e-003  5.971989326172e-003  
  1.789150580790e-005  5.663017123727e-003  5.245757422462e-003  
  1.789495579925e-005  4.644190883304e-003  4.366181394508e-003  
  1.789840579059e-005  3.596116191576e-003  3.471730627206e-003  
  1.790185578194e-005  2.636240395108e-003  2.704215580950e-003  
  1.790530577328e-005  1.910394734858e-003  2.102376846743e-003  
  1.790875576463e-005  1.415395304862e-003  1.697604849327e-003  
  1.791220575598e-005  1.173384678064e-003  1.524384483418e-003  
  1.791565574732e-005  1.217268106462e-003  1.547600220475e-003  
  1.791910573867e-005  1.456549552477e-003  1.707257053835e-003  
  1.792255573001e-005  1.861408964185e-003  2.017218046032e-003  
  1.792455607622e-005  2.230391318588e-003  2.265536238126e-003  
  1.792655642242e-005  2.623031512941e-003  2.609372066329e-003  
  1.793000641376e-005  3.424711455898e-003  3.348642231016e-003  
  1.793345640511e-005  4.323696654355e-003  4.225535801771e-003  
  1.793690639646e-005  5.194295636895e-003  5.164360705897e-003  
  1.794035638780e-005  5.947902472801e-003  6.002037786059e-003  
  1.794380637915e-005  6.597134871931e-003  6.580451461752e-003  
  1.794725637049e-005  7.010737012863e-003  6.867708608993e-003  
  1.795070636184e-005  7.114351255984e-003  6.827657831376e-003  
  1.795415635318e-005  6.967758775200e-003  6.492533082908e-003  
  1.795760634453e-005  6.590805725443e-003  5.997921922567e-003  
  1.796105633587e-005  5.968341928742e-003  5.399614302101e-003  
  1.796450632722e-005  5.140143225590e-003  4.759714373427e-003  
  1.796795631856e-005  4.282842265198e-003  4.121717098320e-003  
  1.797140630991e-005  3.485020525010e-003  3.520063577867e-003  
  1.797485630125e-005  2.688023238917e-003  2.960737627738e-003  
  1.797830629260e-005  2.069703439034e-003  2.470116832202e-003  
  1.798175628395e-005  1.750259331437e-003  2.107578570969e-003  
  1.798520627529e-005  1.593551912440e-003  1.947881904275e-003  
  1.798865626664e-005  1.687284486727e-003  2.025160110426e-003  
  1.799210625798e-005  2.061459136410e-003  2.302007807056e-003  
  1.799555624933e-005  2.599033728408e-003  2.757591549403e-003  
  1.799900624067e-005  3.221237856695e-003  3.391603816367e-003  
  1.800245623202e-005  3.979172930927e-003  4.160706354631e-003  
  1.800590622336e-005  4.792821580579e-003  4.991155017428e-003  
  1.800935621471e-005  5.551248964101e-003  5.732383561258e-003  
  1.801280620605e-005  6.193745336762e-003  6.263327346998e-003  
  1.801625619740e-005  6.626735381714e-003  6.574930190273e-003  
  1.801970618875e-005  6.816041187489e-003  6.675264075510e-003  
  1.802315618009e-005  6.761281516158e-003  6.530492260651e-003  
  1.802660617144e-005  6.483107774335e-003  6.176861413510e-003  
  1.803005616278e-005  6.038891593431e-003  5.690053171865e-003  
  1.803350615413e-005  5.465192833848e-003  5.112204837793e-003  
  1.803695614547e-005  4.763293089569e-003  4.516467016382e-003  
  1.804040613682e-005  3.935204670106e-003  3.945036804833e-003  
  1.804385612816e-005  3.116589250966e-003  3.383301976346e-003  
  1.804730611951e-005  2.518466840703e-003  2.885657343897e-003  
  1.805075611085e-005  2.086888662377e-003  2.509624621143e-003  
  1.805420610220e-005  1.767596446057e-003  2.249014337797e-003  
  1.805765609354e-005  1.655261970008e-003  2.144245458771e-003  
  1.806110608489e-005  1.716847707524e-003  2.245958612028e-003  
  1.806455607624e-005  1.998373446640e-003  2.562586587201e-003  
  1.806655642244e-005  2.314455562250e-003  2.879677928280e-003  
  1.807000641378e-005  3.130597943342e-003  3.601532399572e-003  
  1.807345640513e-005  4.197593119649e-003  4.453075416060e-003  
  1.807690639648e-005  5.299807034320e-003  5.277940147793e-003  
  1.808035638782e-005  6.318028874236e-003  6.073603260871e-003  
  1.808380637917e-005  7.180475603112e-003  6.890023066778e-003  
  1.808725637051e-005  7.709808771156e-003  7.454173891037e-003  
  1.809070636186e-005  7.865363693944e-003  7.629112626726e-003  
  1.809415635320e-005  7.834248210157e-003  7.597303108666e-003  
  1.809760634455e-005  7.520769633744e-003  7.299371162769e-003  
  1.810105633589e-005  6.876736246442e-003  6.702856129528e-003  
  1.810450632724e-005  6.010005625824e-003  5.984650755314e-003  
  1.810795631858e-005  5.151623185940e-003  5.200453096209e-003  
  1.811140630993e-005  4.266271919530e-003  4.303516366850e-003  
  1.811485630127e-005  3.220173010398e-003  3.360736167808e-003  
  1.811830629262e-005  2.277062274792e-003  2.533143992722e-003  
  1.812175628397e-005  1.661356200342e-003  1.840378288509e-003  
  1.812520627531e-005  1.211396883556e-003  1.419619333573e-003  
  1.812865626666e-005  1.058617532587e-003  1.424946777505e-003  
  1.813210625800e-005  1.282385604526e-003  1.694500255058e-003  
  1.813555624935e-005  1.728858816470e-003  2.104016696054e-003  
  1.813900624069e-005  2.426009849792e-003  2.669461498528e-003  
  1.814245623204e-005  3.159745608009e-003  3.347025234420e-003  
  1.814590622338e-005  3.936772444386e-003  4.036759116192e-003  
  1.814935621473e-005  4.798086631496e-003  4.789378004354e-003  
  1.815280620607e-005  5.563712253230e-003  5.556397141161e-003  
  1.815625619742e-005  6.210471274935e-003  6.147248988863e-003  
  1.815970618877e-005  6.930498322882e-003  6.571811227187e-003  
  1.816315618011e-005  7.337321845552e-003  6.793178196772e-003  
  1.816660617146e-005  7.303656564919e-003  6.761009063080e-003  
  1.817005616280e-005  7.141252680845e-003  6.517414019568e-003  
  1.817350615415e-005  6.579973424508e-003  6.020286637049e-003  
  1.817695614549e-005  5.636126341854e-003  5.310489122363e-003  
  1.818040613684e-005  4.764433966596e-003  4.545027260362e-003  
  1.818385612818e-005  3.873659484928e-003  3.790713942783e-003  
  1.818730611953e-005  3.011119831545e-003  3.080979294689e-003  
  1.819075611087e-005  2.344928630406e-003  2.505050940086e-003  
  1.819420610222e-005  1.874056238809e-003  2.083717029766e-003  
  1.819765609356e-005  1.539346457135e-003  1.780171367750e-003  
  1.820110608491e-005  1.441680213732e-003  1.655314433945e-003  
  1.820455607626e-005  1.556586882563e-003  1.741060404212e-003  
  1.820800606760e-005  1.882770920380e-003  2.027420149898e-003  
  1.821145605895e-005  2.436812994076e-003  2.561858670857e-003  
  1.821345640515e-005  2.853658416097e-003  3.001850274170e-003  
  1.821690639650e-005  3.709060996160e-003  3.868619015415e-003  
